Project_ID,Project_Type,Team_Size,Project_Budget_USD,Estimated_Timeline_Months,Complexity_Score,Stakeholder_Count,Methodology_Used,Team_Experience_Level,Past_Similar_Projects,External_Dependencies_Count,Change_Request_Frequency,Project_Phase,Requirement_Stability,Team_Turnover_Rate,Vendor_Reliability_Score,Historical_Risk_Incidents,Communication_Frequency,Regulatory_Compliance_Level,Technology_Familiarity,Geographical_Distribution,Stakeholder_Engagement_Level,Schedule_Pressure,Budget_Utilization_Rate,Executive_Sponsorship,Funding_Source,Market_Volatility,Integration_Complexity,Resource_Availability,Priority_Level,Organizational_Change_Frequency,Cross_Functional_Dependencies,Previous_Delivery_Success_Rate,Technical_Debt_Level,Project_Manager_Experience,Org_Process_Maturity,Data_Security_Requirements,Key_Stakeholder_Availability,Tech_Environment_Stability,Contract_Type,Resource_Contention_Level,Industry_Volatility,Client_Experience_Level,Change_Control_Maturity,Risk_Management_Maturity,Team_Colocation,Documentation_Quality,Project_Start_Month,Current_Phase_Duration_Months,Seasonal_Risk_Factor,Risk_Level,Total_Tasks,Completion_Percentage,Completed_Tasks,Pending_Tasks,Overdue_Tasks,Delay_Percentage,Average_Delay_Days,Employee_Workload,Estimated_Effort_Hours,Actual_Effort_Hours,Project_Progress
PROJ_3656,R&D,12,1372477.99,14,5.71,10,Agile,Mixed,3,2,0.55,Closure,Stable,0.61,0.79,0,4.37,Medium,New,2,High,0.02,0.78,Weak,External,0.09,4.49,0.72,Medium,0.71,5,0.87,0.0,Junior PM,Ad-hoc,Medium,Good,,Cost-Plus,Medium,Stable,Occasional,,Formal,Fully Remote,Excellent,5,2,1.0,Medium,60,67,40,20,0,21.34,9,Low,2240,2718,In Progress
PROJ_3657,IT,9,608429.48,14,6.69,9,Scrum,Expert,3,3,2.0,Execution,Volatile,0.31,0.79,1,3.2,High,Expert,5,Low,0.16,0.87,Moderate,External,0.44,6.72,0.88,Critical,5.43,3,0.59,0.09,Senior PM,Optimizing,High,Limited,Modern/Stable,Cost-Plus,Medium,Stable,First-time,Formal,Formal,Partially Colocated,Good,4,1,1.0,Medium,36,91,32,4,2,5.65,4,Medium,2240,2366,Completed
PROJ_3658,IT,16,1019361.62,24,10.0,11,Agile,Senior,2,7,1.11,Initiation,Moderate,0.21,0.74,2,5.59,Critical,Familiar,4,Medium,0.04,0.97,Strong,External,0.88,7.88,0.77,High,0.23,5,0.59,0.46,Senior PM,Defined,High,Good,Legacy/Unstable,Fixed-Price,Medium,Extreme,First-time,Basic,Formal,Partially Colocated,Poor,5,10,1.0,Critical,112,84,94,18,1,1.02,13,Low,3840,3879,In Progress
PROJ_3659,IT,6,493479.26,10,3.89,6,Kanban,Mixed,1,1,0.8,Monitoring,Moderate,0.22,0.66,1,5.23,Low,Familiar,1,Medium,0.0,1.13,Moderate,Government,0.38,1.19,0.91,Low,0.81,7,0.76,0.0,Certified PM,Managed,Strict,Limited,Mixed,Time & Materials,Low,Moderate,Occasional,Formal,Advanced,Fully Remote,Good,4,3,1.0,Low,42,93,39,3,4,31.87,6,Low,1600,2109,Completed
PROJ_3660,Construction,39,2152819.18,32,8.37,18,Waterfall,Mixed,0,6,0.55,Initiation,Moderate,0.46,0.65,1,11.6,Low,Familiar,2,Excellent,0.0,1.17,Weak,Government,0.58,9.88,0.84,Critical,1.37,6,0.69,0.0,Mid-level PM,Defined,Low,Good,,Time & Materials,High,Extreme,Occasional,Basic,Basic,Hybrid,Excellent,6,11,1.0,Critical,234,73,170,64,3,24.01,6,Low,5120,6349,In Progress
PROJ_3661,Marketing,8,763465.91,16,6.82,11,Agile,Expert,2,5,2.9,Execution,Volatile,0.38,0.61,0,2.65,High,Expert,3,High,0.06,0.85,Strong,Internal,0.85,1.54,0.92,Low,1.03,4,0.57,0.0,Certified PM,Ad-hoc,Low,Moderate,,Fixed-Price,Medium,Extreme,First-time,,,Fully Remote,Good,9,3,1.0,Critical,56,78,43,13,4,28.44,4,Low,2560,3288,In Progress
PROJ_3662,IT,17,930877.73,22,10.0,8,Scrum,Junior,0,5,0.55,Initiation,Stable,0.4,0.32,1,0.53,Critical,New,3,Low,0.12,0.89,Weak,External,0.51,7.62,0.93,High,1.18,4,0.88,0.07,Mid-level PM,Defined,Strict,Poor,Mixed,Fixed-Price,High,High,Occasional,Basic,Advanced,Hybrid,Basic,2,4,1.0,Critical,85,92,78,7,6,12.15,7,Low,3520,3947,Completed
PROJ_3663,Marketing,12,870028.13,9,2.75,11,Hybrid,Senior,1,0,0.34,Execution,Stable,0.31,0.97,0,3.37,High,Expert,5,High,0.0,1.06,Moderate,Internal,0.06,1.61,0.32,Low,2.02,2,0.88,0.0,Senior PM,Defined,Low,Excellent,,Time & Materials,High,Moderate,Strategic,Basic,Formal,Fully Remote,Basic,8,3,1.0,Low,60,95,57,3,4,20.38,9,Low,1440,1733,Completed
PROJ_3664,R&D,14,1477633.9,16,5.83,15,Agile,Expert,4,1,0.55,Planning,Moderate,0.08,0.56,2,1.66,High,New,1,Low,0.0,1.15,Strong,Mixed,0.65,3.44,0.7,Medium,0.4,3,0.89,0.0,Certified PM,Defined,Low,Limited,,Hybrid,Medium,Stable,Strategic,Formal,,Partially Colocated,Good,7,6,1.0,Low,56,68,38,18,7,29.89,5,Medium,2560,3325,In Progress
PROJ_3665,IT,11,624856.27,13,4.99,5,Agile,Expert,3,3,1.71,Monitoring,Moderate,0.13,0.74,2,6.54,High,Expert,5,High,0.0,1.3,Weak,Mixed,0.57,4.64,0.52,Low,3.06,3,0.9,0.86,Mid-level PM,Managed,Medium,Good,Modern/Stable,Time & Materials,Medium,Extreme,Occasional,,,Hybrid,Excellent,2,5,1.0,Medium,44,69,30,14,3,18.5,14,Medium,2080,2464,In Progress
PROJ_3666,R&D,23,2514523.08,26,10.0,19,Agile,Senior,3,4,4.56,Monitoring,Volatile,0.07,0.96,3,1.86,Medium,New,5,Low,0.0,0.73,Moderate,Internal,0.88,7.89,0.5,Low,0.35,1,0.47,0.0,Certified PM,Defined,High,Limited,,Hybrid,Low,Extreme,Regular,Basic,Basic,Hybrid,Basic,1,2,1.0,Critical,161,92,148,13,6,24.06,4,High,4160,5160,Completed
PROJ_3667,Construction,31,1792856.27,24,5.18,14,Waterfall,Mixed,0,2,0.59,Initiation,Stable,0.41,0.62,3,13.45,Critical,Familiar,5,Medium,0.0,0.76,Strong,Internal,0.94,6.37,0.93,Critical,2.08,6,0.26,0.0,Mid-level PM,Optimizing,Strict,Limited,,Time & Materials,Medium,Stable,Occasional,Formal,Advanced,Fully Remote,Basic,5,9,1.0,Medium,186,71,132,54,3,31.59,3,Low,3840,5053,In Progress
PROJ_3668,Marketing,13,1186141.78,24,9.12,9,Kanban,Senior,1,4,2.25,Initiation,Moderate,0.11,0.74,1,2.04,Critical,New,4,High,0.0,0.75,Moderate,Internal,0.08,4.74,0.52,High,0.25,2,0.66,0.0,Senior PM,Ad-hoc,High,Good,,Fixed-Price,Low,Extreme,Occasional,,,Fully Remote,Basic,5,4,1.0,Critical,91,25,22,69,5,8.61,6,High,3840,4170,Not Started
PROJ_3669,Construction,28,1387925.15,22,6.18,10,Waterfall,Expert,5,2,2.5,Initiation,Moderate,0.3,0.53,1,4.42,High,Expert,3,Low,0.0,1.01,Strong,Internal,0.07,9.17,0.59,Critical,0.5,6,0.82,0.0,Senior PM,Optimizing,Medium,Moderate,,Hybrid,Medium,Stable,Occasional,Advanced,Advanced,Fully Remote,Basic,11,2,1.0,Low,196,97,190,6,3,2.64,3,Medium,3520,3612,Completed
PROJ_3670,Construction,29,1854323.6,24,5.49,17,Waterfall,Mixed,1,1,0.96,Execution,Moderate,0.29,0.88,1,4.58,Low,Expert,5,Excellent,0.0,1.01,Moderate,External,0.24,6.04,0.34,Low,0.25,2,0.92,0.0,Junior PM,Defined,High,Excellent,,Time & Materials,High,Stable,Occasional,,Formal,Hybrid,Poor,10,10,1.0,Medium,203,77,156,47,1,21.27,4,Medium,3840,4656,In Progress
PROJ_3671,R&D,20,1473198.37,25,10.0,15,Scrum,Senior,6,6,1.21,Initiation,Moderate,0.09,0.61,1,0.56,High,Familiar,2,Medium,0.0,0.63,Moderate,Internal,0.85,8.01,0.51,Medium,1.66,1,0.81,0.0,Junior PM,Defined,Medium,Poor,,Cost-Plus,High,High,First-time,Formal,Basic,Hybrid,Poor,6,7,1.0,Critical,140,24,33,107,0,2.49,4,Low,4000,4099,Not Started
PROJ_3672,Manufacturing,6,627390.84,13,6.49,11,Agile,Senior,6,4,2.63,Initiation,Moderate,0.23,0.8,1,5.45,Low,Expert,5,Poor,0.2,1.28,Moderate,Mixed,0.84,7.28,0.66,Low,1.42,5,0.88,0.0,Mid-level PM,Ad-hoc,Medium,Limited,,Time & Materials,High,Moderate,First-time,Basic,,Partially Colocated,Good,4,5,1.0,High,30,98,29,1,5,30.66,0,Low,2080,2717,Completed
PROJ_3673,IT,5,756974.29,11,5.43,8,Agile,Senior,3,2,0.89,Initiation,Volatile,0.2,0.84,1,4.68,Medium,Expert,3,High,0.19,1.01,Weak,Mixed,0.52,1.47,0.49,Critical,0.34,5,0.86,0.48,Mid-level PM,Optimizing,Strict,Good,Mixed,Fixed-Price,Low,High,Occasional,Basic,Advanced,Hybrid,Good,9,3,1.0,Low,30,64,19,11,5,28.77,14,High,1760,2266,In Progress
PROJ_3674,Healthcare,21,1186752.75,21,7.17,9,Hybrid,Mixed,0,5,2.5,Planning,Moderate,0.27,0.81,1,4.05,Critical,Expert,2,Medium,0.0,1.28,Weak,Mixed,0.45,1.83,0.45,Low,0.55,4,0.94,0.0,Mid-level PM,Optimizing,Medium,Good,,Fixed-Price,High,High,Regular,Basic,Advanced,Fully Colocated,Good,9,9,1.0,Medium,105,44,46,59,0,35.27,0,Medium,3360,4545,In Progress
PROJ_3675,IT,4,464929.19,9,3.77,10,Scrum,Senior,1,1,3.67,Initiation,Moderate,0.2,0.84,0,4.2,Low,Expert,5,Low,0.05,1.1,Moderate,Internal,0.28,2.51,0.66,Critical,1.84,1,0.55,0.38,Senior PM,Managed,High,Moderate,Legacy/Unstable,Fixed-Price,Low,High,Regular,Formal,Formal,Fully Colocated,Basic,9,2,1.0,Medium,24,64,15,9,7,25.58,2,High,1440,1808,In Progress
PROJ_3676,Marketing,13,771544.25,17,6.01,8,Hybrid,Senior,4,4,4.38,Initiation,Moderate,0.11,0.54,2,4.21,Medium,New,3,Poor,0.0,0.81,Strong,External,0.74,3.24,0.9,Critical,0.31,3,0.61,0.0,Mid-level PM,Defined,High,Limited,,Time & Materials,Low,High,Regular,,,Hybrid,Poor,12,3,1.1,High,52,23,11,41,5,2.69,14,High,2720,2793,Not Started
PROJ_3677,IT,13,1112482.19,13,5.37,14,Scrum,Junior,1,4,3.1,Closure,Stable,0.31,0.9,3,1.29,Low,Expert,4,Excellent,0.03,0.73,Moderate,Mixed,0.96,2.26,0.7,Medium,1.63,7,0.88,0.41,Mid-level PM,Optimizing,Strict,Excellent,Mixed,Cost-Plus,Low,High,Regular,Basic,Advanced,Fully Remote,Good,9,4,1.0,Low,91,58,52,39,3,10.13,13,High,2080,2290,In Progress
PROJ_3678,Construction,28,1527009.11,21,5.31,13,Waterfall,Mixed,2,1,2.83,Monitoring,Moderate,0.27,0.87,1,1.65,Medium,Familiar,4,Medium,0.0,0.89,Moderate,Internal,0.49,6.31,0.92,Medium,1.71,6,0.66,0.0,Mid-level PM,Managed,Low,Moderate,,Hybrid,Low,High,Strategic,Basic,Formal,Fully Remote,Basic,2,1,1.0,Low,140,92,128,12,4,32.32,10,Low,3360,4445,Completed
PROJ_3679,R&D,25,2045286.01,27,10.0,17,Agile,Expert,4,5,0.62,Planning,Moderate,0.44,0.92,3,2.43,High,Familiar,3,Poor,0.0,0.81,Moderate,External,0.5,1.92,0.54,Medium,0.19,7,0.87,0.0,Certified PM,Defined,High,Good,,Time & Materials,High,High,Occasional,Formal,Basic,Hybrid,Excellent,6,1,1.0,Medium,150,16,24,126,2,6.69,2,Medium,4320,4609,Not Started
PROJ_3680,Construction,26,1478922.68,18,3.8,15,Waterfall,Mixed,0,2,3.25,Monitoring,Moderate,0.29,0.72,3,5.95,Medium,New,1,Excellent,0.0,1.01,Moderate,External,0.49,5.68,0.84,Low,2.83,7,0.68,0.0,Junior PM,Defined,Low,Limited,,Time & Materials,Medium,Stable,Strategic,Advanced,,Fully Remote,Excellent,9,8,1.0,Medium,104,39,40,64,7,27.94,1,High,2880,3684,In Progress
PROJ_3681,Manufacturing,9,837752.23,13,6.73,11,Agile,Senior,5,3,1.98,Closure,Moderate,0.23,0.71,3,2.94,High,Expert,2,Medium,0.23,1.23,Weak,External,0.2,1.48,0.97,High,0.79,6,0.56,0.0,Mid-level PM,Managed,High,Poor,,Fixed-Price,Low,High,Regular,Formal,Basic,Partially Colocated,Good,2,2,1.0,Medium,36,92,33,3,3,31.21,11,Medium,2080,2729,Completed
PROJ_3682,IT,10,932974.2,15,7.56,12,Scrum,Mixed,2,3,0.65,Execution,Moderate,0.43,0.73,2,2.29,Low,Familiar,2,Excellent,0.21,1.29,Moderate,Government,0.26,2.84,0.35,Medium,1.95,0,0.56,0.33,Senior PM,Defined,High,Good,Legacy/Unstable,Cost-Plus,Medium,Moderate,Occasional,Basic,Basic,Fully Remote,Excellent,11,6,1.1,Critical,70,58,40,30,6,13.2,1,Medium,2400,2716,In Progress
PROJ_3683,IT,13,868648.7,16,6.7,10,Scrum,Mixed,0,4,2.71,Initiation,Moderate,0.4,0.97,2,3.86,Low,Expert,4,Medium,0.04,1.14,Strong,Mixed,0.74,1.48,0.62,High,0.99,3,0.76,0.77,Mid-level PM,Defined,High,Limited,Modern/Stable,Fixed-Price,Low,High,Occasional,Basic,Basic,Fully Colocated,Good,12,7,1.1,Medium,78,98,76,2,6,12.89,5,High,2560,2889,Completed
PROJ_3684,Manufacturing,12,888835.73,16,7.75,10,Agile,Senior,4,3,1.75,Closure,Moderate,0.11,0.81,0,4.74,Critical,Familiar,2,Low,0.17,1.12,Weak,Mixed,0.53,1.69,0.53,High,0.61,0,0.63,0.0,Senior PM,Managed,Strict,Moderate,,Cost-Plus,Low,Extreme,Occasional,Formal,Formal,Fully Colocated,Excellent,7,4,1.0,High,60,25,15,45,4,22.31,12,High,2560,3131,Not Started
PROJ_3685,Manufacturing,10,554562.77,12,4.42,6,Hybrid,Junior,1,2,2.14,Monitoring,Moderate,0.3,0.59,4,1.45,Critical,Expert,4,Medium,0.0,1.3,Moderate,Mixed,0.19,7.07,0.52,Low,0.04,7,0.69,0.0,Junior PM,Optimizing,Low,Limited,,Fixed-Price,Low,Moderate,Regular,Advanced,Formal,Fully Colocated,Poor,9,1,1.0,Medium,70,60,42,28,7,34.45,0,Low,1920,2581,In Progress
PROJ_3686,R&D,22,1843618.83,20,7.67,16,Agile,Mixed,3,4,0.59,Execution,Moderate,0.37,0.83,3,3.57,Critical,New,3,Excellent,0.0,0.63,Strong,Internal,0.11,7.4,0.34,Critical,1.2,4,0.53,0.0,Senior PM,Defined,High,Excellent,,Cost-Plus,High,High,Regular,Basic,Formal,Hybrid,Basic,9,5,1.0,High,110,81,89,21,7,8.96,5,Medium,3200,3486,In Progress
PROJ_3687,Construction,38,2024196.87,29,6.85,14,Waterfall,Senior,3,3,1.21,Closure,Moderate,0.23,0.59,3,9.47,Critical,Expert,3,Poor,0.0,1.03,Strong,Mixed,0.62,3.68,0.78,Low,0.72,7,0.9,0.0,Senior PM,Managed,Medium,Limited,,Cost-Plus,Medium,High,Occasional,Formal,Basic,Fully Remote,Good,2,5,1.0,Low,152,91,138,14,4,37.65,4,High,4640,6386,Completed
PROJ_3688,IT,11,1138175.77,13,4.98,11,Scrum,Senior,6,2,2.72,Closure,Volatile,0.38,0.59,1,3.44,Critical,New,5,Poor,0.0,0.73,Strong,Mixed,0.02,7.86,0.36,High,3.91,5,0.64,0.26,Senior PM,Optimizing,Medium,Good,Modern/Stable,Time & Materials,Low,Stable,Strategic,Basic,Advanced,Fully Colocated,Excellent,2,5,1.0,Low,55,89,48,7,7,23.96,5,High,2080,2578,In Progress
PROJ_3689,IT,20,1760788.86,26,10.0,18,Kanban,Mixed,1,5,0.4,Closure,Stable,0.35,0.63,1,7.02,Medium,Familiar,3,Poor,0.0,1.25,Weak,External,0.27,9.24,0.96,High,0.2,5,0.79,0.82,Mid-level PM,Optimizing,High,Moderate,Legacy/Unstable,Fixed-Price,Medium,Extreme,Strategic,Formal,,Fully Remote,Basic,12,4,1.1,High,100,92,92,8,5,39.69,4,Medium,4160,5811,Completed
PROJ_3690,R&D,26,2065000.62,28,9.46,16,Agile,Senior,1,6,1.63,Initiation,Moderate,0.06,0.5,0,3.13,Low,New,4,Low,0.0,0.71,Strong,Internal,0.04,9.89,0.6,Medium,1.28,4,0.7,0.0,Senior PM,Defined,High,Limited,,Fixed-Price,Low,High,Strategic,Formal,Basic,Hybrid,Good,9,7,1.0,Medium,182,51,92,90,1,3.58,6,High,4480,4640,In Progress
PROJ_3691,R&D,27,2269512.11,29,9.74,20,Scrum,Senior,5,4,2.07,Closure,Volatile,0.25,0.84,3,2.47,High,Expert,2,Poor,0.0,1.2,Moderate,External,0.37,8.05,0.43,Low,2.13,5,0.46,0.0,Senior PM,Defined,Medium,Limited,,Time & Materials,Low,Moderate,Regular,Basic,Formal,Partially Colocated,Good,8,9,1.0,High,135,26,35,100,1,5.06,0,Medium,4640,4874,Not Started
PROJ_3692,Manufacturing,6,584600.04,13,5.55,9,Kanban,Mixed,2,3,0.82,Initiation,Moderate,0.37,0.88,1,4.96,Low,Expert,5,Excellent,0.06,1.1,Weak,Mixed,0.48,4.68,0.38,Low,0.23,7,0.87,0.0,Senior PM,Ad-hoc,Low,Moderate,,Hybrid,Low,Stable,Occasional,Basic,,Hybrid,Good,5,2,1.0,Medium,42,72,30,12,7,33.07,12,High,2080,2767,In Progress
PROJ_3693,IT,9,817513.3,11,4.07,9,Agile,Mixed,1,2,0.42,Initiation,Moderate,0.47,0.79,2,3.49,Critical,Expert,1,Excellent,0.0,0.67,Strong,Internal,0.37,7.92,0.81,Critical,1.26,0,0.95,0.11,Mid-level PM,Managed,Medium,Limited,Mixed,Time & Materials,Low,Stable,Strategic,Formal,Basic,Fully Remote,Basic,6,3,1.0,Low,36,54,19,17,5,34.59,2,Medium,1760,2368,In Progress
PROJ_3694,Healthcare,6,671957.54,12,5.06,10,Scrum,Junior,1,1,1.06,Monitoring,Moderate,0.22,0.82,1,2.07,Critical,Familiar,3,High,0.05,1.17,Strong,Mixed,0.64,5.3,0.54,Medium,0.13,2,0.83,0.0,Junior PM,Managed,Low,Limited,,Hybrid,Low,Moderate,First-time,Formal,Basic,Fully Colocated,Basic,12,5,1.0,Medium,42,86,36,6,5,17.82,5,High,1920,2262,In Progress
PROJ_3695,IT,11,760505.66,19,7.72,11,Scrum,Junior,2,4,0.13,Execution,Volatile,0.12,0.68,1,4.01,Medium,Familiar,5,Low,0.02,1.23,Strong,Government,0.94,2.47,0.58,Medium,1.19,6,0.87,0.89,Certified PM,Managed,High,Moderate,Mixed,Time & Materials,Low,Moderate,First-time,Basic,Advanced,Fully Colocated,Basic,4,7,1.0,High,77,16,12,65,0,28.56,0,High,3040,3908,Not Started
PROJ_3696,Construction,32,2342344.85,27,5.7,21,Hybrid,Junior,2,2,1.2,Monitoring,Moderate,0.18,0.45,2,3.51,Low,New,1,Poor,0.0,0.69,Strong,Government,0.07,8.02,0.54,Low,0.34,0,0.63,0.0,Mid-level PM,Defined,Medium,Moderate,,Hybrid,High,Stable,Regular,Basic,Basic,Fully Colocated,Good,8,12,1.0,Medium,192,36,69,123,0,34.7,12,Low,4320,5819,In Progress
PROJ_3697,Construction,9,682471.28,13,3.6,11,Hybrid,Junior,1,1,0.66,Planning,Moderate,0.26,0.73,1,7.24,Critical,New,2,Medium,0.0,1.12,Strong,Government,0.98,9.13,0.7,High,1.01,1,0.85,0.0,Mid-level PM,Defined,Strict,Limited,,Time & Materials,High,Stable,First-time,Formal,Basic,Hybrid,Excellent,5,1,1.0,Medium,45,19,8,37,2,1.73,10,Medium,2080,2115,Not Started
PROJ_3698,Healthcare,22,1353829.55,18,6.3,13,Hybrid,Mixed,2,5,0.77,Monitoring,Stable,0.28,0.63,0,1.46,Low,Familiar,2,Excellent,0.0,0.73,Moderate,External,0.56,8.23,0.31,Low,1.36,7,0.93,0.0,Senior PM,Managed,High,Good,,Time & Materials,Medium,High,Strategic,Basic,,Fully Colocated,Poor,9,3,1.0,Medium,88,43,37,51,2,22.96,10,Low,2880,3541,In Progress
PROJ_3699,Construction,19,1140681.62,15,4.07,8,Hybrid,Mixed,0,2,1.22,Execution,Moderate,0.54,0.6,1,2.73,High,New,5,Poor,0.0,0.7,Weak,External,0.61,5.86,0.6,Critical,1.11,0,0.91,0.0,Mid-level PM,Defined,Medium,Poor,,Time & Materials,Low,Stable,Regular,Basic,Basic,Fully Remote,Good,10,2,1.0,High,133,45,59,74,2,34.14,6,High,2400,3219,In Progress
PROJ_3700,Manufacturing,4,454260.31,9,3.7,5,Scrum,Mixed,1,3,1.4,Planning,Volatile,0.14,0.47,1,5.32,High,Expert,1,Medium,0.03,1.08,Weak,Internal,0.71,4.82,0.86,Low,0.27,4,0.79,0.0,Senior PM,Ad-hoc,Medium,Moderate,,Hybrid,Medium,Stable,Regular,Basic,Formal,Hybrid,Good,4,2,1.0,Medium,16,34,5,11,2,15.93,3,Medium,1440,1669,In Progress
PROJ_3701,IT,11,1150909.78,18,5.99,9,Kanban,Expert,3,3,1.17,Execution,Stable,0.27,0.71,2,5.8,Medium,Familiar,1,High,0.0,1.24,Weak,External,0.56,6.61,0.91,Medium,0.84,3,0.94,0.21,Senior PM,Managed,Strict,Poor,Modern/Stable,Hybrid,Low,Moderate,Strategic,Formal,Basic,Fully Colocated,Poor,8,3,1.0,Low,66,15,9,57,4,12.1,2,Medium,2880,3228,Not Started
PROJ_3702,Manufacturing,19,1230884.45,17,4.97,15,Hybrid,Senior,1,2,3.77,Initiation,Stable,0.14,0.42,1,3.42,Low,Familiar,1,Medium,0.0,0.69,Moderate,Internal,0.58,1.3,0.87,Low,0.36,5,0.91,0.0,Senior PM,Defined,High,Good,,Hybrid,Medium,Moderate,Strategic,Basic,Basic,Hybrid,Good,1,4,1.0,Low,95,33,31,64,4,31.83,9,High,2720,3585,In Progress
PROJ_3703,R&D,25,2037347.14,28,10.0,16,Agile,Senior,2,4,1.46,Initiation,Moderate,0.32,0.46,2,1.15,High,Expert,5,Poor,0.0,1.1,Moderate,Mixed,0.67,7.98,0.98,Low,1.83,7,0.7,0.0,Mid-level PM,Defined,High,Poor,,Time & Materials,High,Extreme,Regular,Basic,,Hybrid,Basic,7,5,1.0,Critical,175,27,47,128,0,13.43,8,High,4480,5081,Not Started
PROJ_3704,Healthcare,10,781550.36,18,6.44,9,Kanban,Senior,4,3,0.79,Planning,Stable,0.23,0.78,1,1.14,Critical,Familiar,4,Low,0.0,1.11,Moderate,Internal,0.95,9.93,0.48,High,2.41,4,0.85,0.0,Senior PM,Ad-hoc,High,Good,,Fixed-Price,High,High,Occasional,,,Hybrid,Basic,1,1,1.0,High,50,96,48,2,1,0.13,0,High,2880,2883,Completed
PROJ_3705,Marketing,3,550982.25,6,3.34,8,Agile,Mixed,0,1,2.5,Execution,Stable,0.05,0.62,3,3.89,Medium,Familiar,4,High,0.28,1.0,Strong,External,0.56,4.93,0.55,Low,1.03,5,0.93,0.0,Mid-level PM,Ad-hoc,High,Limited,,Fixed-Price,High,High,Regular,,,Hybrid,Basic,12,2,1.1,High,18,15,2,16,5,38.38,7,High,960,1328,Not Started
PROJ_3706,IT,7,464283.7,12,6.28,8,Scrum,Mixed,1,4,0.88,Planning,Moderate,0.31,0.94,2,6.28,High,Familiar,3,Medium,0.24,1.06,Moderate,Internal,0.02,6.05,0.37,Medium,1.38,0,0.9,0.89,Senior PM,Managed,Strict,Good,Modern/Stable,Fixed-Price,Low,Moderate,First-time,Basic,Formal,Partially Colocated,Basic,11,2,1.1,Medium,42,38,15,27,6,23.68,0,Medium,1920,2374,In Progress
PROJ_3707,Marketing,17,986577.61,25,9.66,8,Hybrid,Mixed,0,4,2.69,Execution,Stable,0.28,0.53,1,5.25,Medium,New,1,Medium,0.0,1.12,Moderate,Mixed,0.86,8.68,0.63,Medium,0.98,6,0.51,0.0,Mid-level PM,Managed,Low,Limited,,Cost-Plus,Low,Extreme,First-time,Formal,Formal,Hybrid,Poor,1,8,1.0,Critical,68,34,23,45,1,32.78,12,Low,4000,5311,In Progress
PROJ_3708,IT,5,367880.76,6,3.79,5,Scrum,Senior,2,0,0.25,Closure,Stable,0.1,0.54,0,1.46,High,Expert,2,High,0.37,0.67,Moderate,Mixed,0.52,1.05,0.8,Critical,2.17,3,0.75,0.02,Certified PM,Optimizing,High,Good,Mixed,Time & Materials,Low,Stable,First-time,Advanced,Advanced,Partially Colocated,Excellent,9,1,1.0,Low,35,64,22,13,3,33.01,13,Medium,960,1276,In Progress
PROJ_3709,R&D,21,1965899.17,24,10.0,18,Agile,Mixed,1,7,0.6,Initiation,Moderate,0.13,0.7,3,1.59,Low,Expert,3,Poor,0.04,0.87,Weak,Government,0.15,5.62,0.82,Medium,1.36,2,0.6,0.0,Junior PM,Defined,Low,Limited,,Fixed-Price,Medium,High,Regular,Formal,Advanced,Partially Colocated,Good,6,1,1.0,Medium,84,90,75,9,4,2.66,4,Medium,3840,3942,In Progress
PROJ_3710,IT,9,961621.12,18,7.65,13,Scrum,Mixed,4,3,0.38,Monitoring,Moderate,0.27,0.56,2,2.9,Critical,New,5,Poor,0.06,1.11,Moderate,Government,0.09,6.92,0.49,Medium,0.44,6,0.63,0.4,Junior PM,Defined,Strict,Poor,Legacy/Unstable,Time & Materials,Low,Extreme,Occasional,Basic,Basic,Hybrid,Good,7,2,1.0,Critical,54,55,29,25,2,6.83,9,Medium,2880,3076,In Progress
PROJ_3711,R&D,19,1534548.92,20,6.57,14,Scrum,Mixed,0,5,1.5,Monitoring,Moderate,0.27,0.58,1,6.98,High,Familiar,5,Low,0.0,0.71,Moderate,External,0.4,8.4,0.51,High,1.96,0,0.35,0.0,Mid-level PM,Managed,Low,Good,,Fixed-Price,Medium,Stable,Strategic,Basic,,Fully Colocated,Good,4,5,1.0,Medium,95,33,31,64,2,12.44,7,Medium,3200,3598,In Progress
PROJ_3712,Construction,21,1286419.26,19,5.86,14,Hybrid,Mixed,0,1,1.08,Execution,Moderate,0.06,0.62,3,1.59,Critical,Expert,3,High,0.0,0.94,Moderate,Government,0.23,6.03,0.94,Critical,0.24,2,0.85,0.0,Senior PM,Managed,Low,Good,,Cost-Plus,High,Stable,First-time,Basic,Basic,Fully Remote,Basic,3,8,1.0,High,84,84,70,14,3,12.83,5,High,3040,3430,In Progress
PROJ_3713,Construction,27,1711046.33,19,5.0,15,Waterfall,Expert,6,4,1.98,Closure,Stable,0.08,0.72,1,2.24,High,Expert,4,Poor,0.0,1.21,Strong,Internal,0.13,3.4,0.47,Low,1.24,1,0.91,0.0,Senior PM,Optimizing,Medium,Limited,,Time & Materials,High,Stable,Regular,Advanced,Advanced,Fully Remote,Good,5,3,1.0,Low,108,35,37,71,1,26.35,6,Low,3040,3841,In Progress
PROJ_3714,IT,12,695874.97,14,6.92,6,Agile,Mixed,2,5,2.45,Closure,Stable,0.61,0.73,3,1.06,High,Familiar,4,Excellent,0.19,0.63,Moderate,Mixed,0.1,2.99,0.53,Low,0.04,4,0.88,0.96,Senior PM,Defined,High,Limited,Modern/Stable,Fixed-Price,Low,Moderate,Occasional,Basic,,Hybrid,Basic,4,6,1.0,Low,60,37,22,38,2,24.93,10,Medium,2240,2798,In Progress
